"","x"
"1896",6152
"1897",6156
"1898",6159
"1899",6163
"1900",6168
"1901",6180
"1902",6181
"1903",6182
"1904",6185
"1905",6190
"1906",6192
"1907",6193
"1908",6195
"1909",6205
"1910",6216
"1911",6217
"1912",6218
"1913",6220
"1914",6223
"1915",6229
"1916",6238
"1917",6245
"1918",6246
"1919",6249
"1920",6253
"1921",6256
"1922",6257
"1923",6266
"1924",6268
"1925",6269
"1926",6274
"1927",6275
"1928",6278
"1929",6283
"1930",6284
"1931",6287
"1932",6294
"1933",6297
"1934",6301
"1935",6306
"1936",6308
"1937",6312
"1938",6316
"1939",6317
"1940",6319
"1941",6321
"1942",6322
"1943",6325
"1944",6327
"1945",6329
"1946",6335
"1947",6344
"1948",6355
"1949",6368
"1950",6375
"1951",6376
"1952",6378
"1953",6381
"1954",6387
"1955",6388
"1956",6389
"1957",6393
"1958",6396
"1959",6400
"1960",6401
"1961",6403
"1962",6404
"1963",6410
"1964",6413
"1965",6419
"1966",6423
"1967",6425
"1968",6427
"1969",6430
"1970",6434
"1971",6436
"1972",6439
"1973",6444
"1974",6446
"1975",6448
"1976",6449
"1977",6453
"1978",6456
"1979",6466
"1980",6470
"1981",6471
"1982",6473
"1983",6487
"1984",6492
"1985",6493
"1986",6496
"1987",6497
"1988",6502
"1989",6504
"1990",6508
"1991",6509
"1992",6510
"1993",6515
"1994",6518
"1995",6519
"1996",6520
"1997",6522
"1998",6534
"1999",6537
"2000",6539
"2001",6541
"2002",6543
"2003",6545
"2004",6547
"2005",6548
"2006",6549
"2007",6552
"2008",6553
"2009",6558
"2010",6565
"2011",6567
"2012",6580
"2013",6584
"2014",6585
"2015",6587
"2016",6588
"2017",6589
"2018",6590
"2019",6592
"2020",6595
"2021",6596
"2022",6597
"2023",6605
"2024",6615
"2025",6618
"2026",6619
"2027",6627
"2028",6633
"2029",6634
"2030",6635
"2031",6638
"2032",6651
"2033",6652
"2034",6653
"2035",6654
"2036",6662
"2037",6663
"2038",6690
"2039",6692
"2040",6696
"2041",6697
"2042",6703
"2043",6706
"2044",6707
"2045",6710
"2046",6711
"2047",6714
"2048",6722
"2049",6724
"2050",6729
"2051",6734
"2052",6735
"2053",6737
"2054",6738
"2055",6740
"2056",6743
"2057",6745
"2058",6747
"2059",6749
"2060",6750
"2061",6754
"2062",6757
"2063",6761
"2064",6762
"2065",6765
"2066",6766
"2067",6771
"2068",6772
"2069",6775
"2070",6776
"2071",6777
"2072",6783
"2073",6785
"2074",6790
"2075",6793
"2076",6794
"2077",6795
"2078",6798
"2079",6799
"2080",6800
"2081",6809
"2082",6812
"2083",6815
"2084",6816
"2085",6820
"2086",6821
"2087",6823
"2088",6825
"2089",6830
"2090",6831
"2091",6835
"2092",6841
"2093",6848
"2094",6851
"2095",6855
"2096",6861
"2097",6863
"2098",6872
"2099",6878
"2100",6879
"2101",6883
"2102",6885
"2103",6886
"2104",6888
"2105",6892
"2106",6893
"2107",6901
"2108",6903
"2109",6905
"2110",6907
"2111",6911
"2112",6919
"2113",6925
"2114",6928
"2115",6929
"2116",6930
"2117",6931
"2118",6934
"2119",6942
"2120",6947
"2121",6949
"2122",6950
"2123",6953
"2124",6954
"2125",6955
"2126",6956
"2127",6958
"2128",6960
"2129",6961
"2130",6967
"2131",6974
"2132",6975
"2133",6980
"2134",6981
"2135",6982
"2136",6988
"2137",6989
"2138",6990
"2139",6996
"2140",7010
"2141",7011
"2142",7014
"2143",7022
"2144",7026
"2145",7029
"2146",7037
"2147",7038
"2148",7040
"2149",7042
"2150",7045
"2151",7047
"2152",7050
"2153",7052
"2154",7056
"2155",7068
"2156",7072
"2157",7079
"2158",7083
"2159",7087
"2160",7090
"2161",7091
"2162",7095
"2163",7098
"2164",7100
"2165",7102
"2166",7103
"2167",7108
"2168",7110
"2169",7111
"2170",7119
"2171",7124
"2172",7130
"2173",7131
"2174",7132
"2175",7133
"2176",7134
"2177",7143
"2178",7145
"2179",7150
"2180",7152
"2181",7158
"2182",7160
"2183",7163
"2184",7164
"2185",7168
"2186",7169
