UniProt,median.K
Q66JZ4,0.2499515
Q68EF0,0.215527
Q68FD5,0.165601
Q68FH4,0.106519
Q68FL6,0.193799
Q69ZR2,0.355664
Q69ZS7,0.308301
Q6A026,0.37666
Q6A0A9,0.211621
Q6A0D4,0.24751
Q6DVA0,0.121533
Q6GQT9,0.128125
Q6IRU2,0.3129395
Q6IRU5,0.141553
Q6NSR8,0.090283
Q6NVE9,0.1248905
Q6NZJ6,0.334912
Q6P069,0.106396
Q6P1B1,0.2157715
Q6P1F6,0.142285
Q6P2B1,0.2490355
Q6P3A8,0.046582
Q6P4T2,0.184766
Q6P549,0.2504395
Q6P5E4,0.180859
Q6P5F9,0.124707
Q6P5H2,0.5180175
Q6P8J7,0.05824
Q6P8M1,0.137646
Q6P8X1,0.199414
Q6P9R2,0.102368
Q6PB66,0.1217775
Q6PCP5,0.469922
Q6PD03,0.09895
Q6PD31,0.505078
Q6PDH0,0.668164
Q6PDI5,0.184277
Q6PDL0,0.278516
Q6PDM2,0.153271
Q6PDN3,0.299512
Q6PE15,0.03468
Q6PHZ2,0.087979
Q6PIE5,0.236523
Q6URW6,0.174268
Q6WVG3,0.2505615
Q6ZPU9,0.995313
Q6ZQ38,0.150464
Q6ZQ73,0.204541
Q6ZQB6,0.230664
Q6ZWN5,0.100049
Q6ZWR6,0.074948
Q6ZWV3,0.183057
Q6ZWV7,0.205762
Q6ZWX6,0.274609
Q70IV5,0.269727
Q70KF4,0.332227
Q71FD7,0.2294435
Q71LX4,0.0472535
Q71RI9,0.032727
Q76LL6,1.008008
Q76MZ3,0.170972
Q78IK2,0.055005
Q78IK4,0.040051
Q78JE5,0.406934
Q78PY7,0.332227
Q78ZA7,0.275098
Q791T5,0.089673
Q791V5,0.034451
Q7M6Y3,0.588086
Q7TMF3,0.0548525
Q7TMK9,0.213208
Q7TMM9,0.117139
Q7TMW6,0.590039
Q7TMY8,0.274609
Q7TNG5,0.078687
Q7TNS2,0.036816
Q7TPR4,0.102002
Q7TPV4,0.461621
Q7TPW1,0.523633
Q7TQ48,0.053632
Q7TQ95,0.083569
Q7TQD2,0.15498
Q7TQI3,0.1289795
Q7TQI7,0.4875
Q7TQK5,0.305859
Q7TSE6,0.1479
Q7TSH2,0.124951
Q7TSQ8,0.077954
Q7TT50,0.309766
Q80SW1,0.327832
Q80TV8,0.400586
Q80UG5,0.167432
Q80UM3,0.121655
Q80UY1,0.1429565
Q80V03,0.027478
Q80VD1,0.18208
Q80VP1,0.201367
Q80VP5,0.068555
Q80W21,0.059155
Q80WJ7,0.174268
Q80X19,0.442334
Q80X50,0.329541
Q80X85,0.115063
Q80X90,0.127881
Q80XB4,0.869336
Q80XI3,0.170117
Q80XL6,0.20918
Q80XN0,0.079022
Q80Y14,0.074353
Q80Y81,0.337598
Q80YD1,0.0735595
Q80YV4,0.120801
Q80ZS3,0.1096315
Q810B6,0.197461
Q811I0,0.256543
Q811U4,0.428906
Q8BFP9,0.059155
Q8BFR5,0.038739
Q8BFW7,0.121655
Q8BFY6,0.192334
Q8BFY9,0.218213
Q8BFZ1,0.11543
Q8BFZ3,0.200879
Q8BG05,0.18501
Q8BG32,0.2019775
Q8BG51,0.079083
Q8BG67,0.152417
Q8BG95,0.171338
Q8BGA9,0.742383
Q8BGB7,0.113721
Q8BGD9,0.1515625
Q8BGH2,0.027142
Q8BGI7,0.167432
Q8BGK2,0.115186
Q8BGP6,0.0851865
Q8BGQ7,0.391797
Q8BGT5,0.639844
Q8BGY7,0.0526855
Q8BH24,0.438672
Q8BH35,0.480664
Q8BH59,0.03851
Q8BH61,0.196851
Q8BH64,0.1285525
Q8BH69,0.115918
Q8BH86,0.025342
Q8BH95,0.02612
Q8BH97,0.539258
Q8BHC4,0.062024
Q8BHG2,0.1479
Q8BHL8,0.336621
Q8BHN3,0.1881835
Q8BI84,0.450391
Q8BIJ6,0.043347
Q8BIJ7,0.214307
Q8BIP0,0.094922
Q8BIW1,0.214795
Q8BJ03,0.076611
Q8BJS4,0.319531
Q8BJU0,63.9330565
Q8BJY1,0.132092
Q8BJZ4,0.2049075
Q8BK08,0.050427
Q8BK30,0.051648
Q8BK63,1.6916015
Q8BK64,0.331738
Q8BK72,0.051404
Q8BKC5,0.3037845
Q8BKZ9,0.038113
Q8BL03,0.1426515
Q8BL65,15.692761
Q8BL66,0.1952635
Q8BLF1,0.115857
Q8BLY2,0.128857
Q8BMA6,0.588086
Q8BMF3,0.0499695
Q8BMF4,0.031018
Q8BMG8,0.071729
Q8BMJ2,0.2538575
Q8BMK4,0.135449
Q8BML1,0.087109
Q8BMP6,0.291211
Q8BMS1,0.032361
Q8BMS4,0.049756
Q8BP40,0.062817
Q8BP47,0.232617
Q8BP48,0.201855
Q8BP67,0.108716
Q8BPB5,0.307813
Q8BPE4,0.030896
Q8BPM0,0.5524415
Q8BQZ4,0.199902
Q8BRF7,0.3168455
Q8BRK8,0.348584
Q8BRT1,0.252637
Q8BSY0,0.200146
Q8BT60,0.185498
Q8BTM8,0.150464
Q8BTY1,0.076306
Q8BTZ7,0.1200075
Q8BU30,0.212109
Q8BU85,0.398633
Q8BUE4,0.233594
Q8BUY5,0.047498
Q8BVA5,0.131055
Q8BVI4,0.070538
Q8BVQ5,0.312695
Q8BVU5,0.215649
Q8BW75,0.0504575
Q8BWA5,0.477734
Q8BWB1,0.09834
Q8BWF0,0.028149
Q8BWM0,0.077954
Q8BWT1,0.0293095
Q8BWU5,0.499219
Q8BWY3,0.25166
Q8BX02,0.243115
Q8BX10,0.434766
Q8BX70,0.261548
Q8BY87,0.421338
Q8BYK6,0.398633
Q8BYL4,0.1039245
Q8BYM8,0.033215
Q8BYU6,0.231885
Q8BZ52,0.199414
Q8BZF8,0.104443
Q8BZJ7,0.124707
Q8BZW8,0.152783
Q8C052,0.173535
Q8C0C7,0.123975
Q8C0L9,0.677441
Q8C0M9,0.071118
Q8C129,0.505078
Q8C166,0.131787
Q8C1A5,0.110303
Q8C1B7,0.178662
Q8C3X2,0.046094
Q8C3X4,0.0699585
Q8C3X8,0.166943
Q8C5H8,0.088391
Q8C5Q4,0.380566
Q8C6I2,0.256909
Q8C6K9,0.029675
Q8C7H1,0.0609865
Q8C7R4,0.2887695
Q8C7X2,0.113599
Q8C878,0.16792
Q8C8R3,0.16322
Q8C9H6,1.155469
Q8CAK1,0.0303465
Q8CAQ8,0.0354125
Q8CBE3,0.596875
Q8CBY8,0.239209
Q8CC27,0.287793
Q8CC35,0.110913
Q8CC86,0.08064
Q8CC88,0.0565005
Q8CDN6,0.119824
Q8CEI1,0.066724
Q8CFI5,0.062451
Q8CGB6,0.4728515
Q8CGC7,0.178174
Q8CGK3,0.062604
Q8CGY6,0.303906
Q8CHH9,0.190381
Q8CHP8,0.11665
Q8CHS7,0.101514
Q8CHT0,0.0407225
Q8CI08,0.555859
Q8CI32,0.159375
Q8CI51,0.2039915
Q8CI78,0.111768
Q8CI94,0.122571
Q8CIB5,0.140454
Q8CIE6,0.368359
Q8CIG8,0.155225
Q8CIH5,0.14668
Q8CIM3,0.064435
Q8CIN4,0.260205
Q8CJ19,0.155347
Q8CJ53,0.089185
Q8JZM0,0.10249
Q8JZN5,0.036755
Q8JZN7,0.171948
Q8JZQ2,0.074261
Q8JZQ9,0.241406
Q8JZV7,0.283398
Q8K010,0.144238
Q8K0D5,0.19978
Q8K0E8,1.061719
Q8K0L0,1.003125
Q8K0L9,5.3
Q8K0U4,0.093457
Q8K0Z7,0.107068
Q8K157,0.071973
