UniProt,median.K
Q01853,0.2163
Q02013,0.145111111
Q02053,0.13055
Q02248,0.1329
Q02257,0.08465
Q02357,0.1304
Q02566,0.0733
Q02780,0.141
Q02788,0.139
Q02819,0.9885
Q03249,0.085333333
Q03265,0.0393
Q03311,0.467083333
Q03958,0.128
Q04447,0.1038
Q04736,0.071
Q04750,0.288333333
Q04857,0.09905
Q05144,0.26775
Q05512,1.692428571
Q05793,0.0898
Q05816,0.11345
Q05920,0.1154375
Q05BC3,0.123277778
Q05CL8,0.136
Q05D44,0.6403125
Q06138,0.224
Q06185,0.0218
Q06770,0.375111111
Q06890,2.33555
Q07076,0.13305
Q07417,0.0371
Q07813,0.078
Q08093,0.28925
Q08857,0.1073
Q08879,0.285833333
Q0II04,0.05405
Q0VGY8,0.23
Q11011,0.10695
Q11136,0.142142857
Q148V7,0.17275
Q148V8,0.048
Q148W8,0.494
Q149B8,0.1301
Q149T7,0.214
Q14C51,0.156666667
Q14CH7,0.163722222
Q14DH7,0.153
Q1ERP8,0.446
Q1HFZ0,0.29275
Q1XH17,0.10745
Q2NL51,0.186142857
Q2TPA8,0.0625
Q2VLH6,0.3375
Q3B7Z2,0.6333
Q3KNM2,0.19725
Q3TBW2,0.036
Q3TC33,0.06125
Q3TC72,0.0375
Q3TC93,0.22865
Q3TCH7,0.3351
Q3TCJ1,0.162
Q3TCN2,0.366
Q3TDN2,0.11275
Q3TDQ1,0.2116
Q3TEA8,0.09565
Q3THF9,0.6825
Q3THG9,0.191
Q3THK7,0.281555556
Q3THS6,0.60045
Q3TIU4,0.168
Q3TJD7,0.145875
Q3TJZ6,0.562
Q3TKT4,0.302333333
Q3TL44,0.058214286
Q3TLP5,0.037
Q3TMH2,0.10695
Q3TMP8,0.366071429
Q3TPX4,0.113
Q3TQB2,0.227
Q3TVI8,0.1922
Q3TW96,0.12795
Q3TXS7,0.13625
Q3TYX3,0.114
Q3TZ89,0.148666667
Q3TZZ7,0.174
Q3U0B3,0.09175
Q3U0M1,1.135
Q3U0S6,0.224444444
Q3U0V1,0.195944444
Q3U186,0.297
Q3U1J4,0.4005
Q3U2A8,0.061333333
Q3U3R4,0.14925
Q3U5F4,0.297
Q3U5Q7,0.114
Q3U6U5,0.2713
Q3U7R1,0.487222222
Q3U7U3,0.22
Q3U9G9,0.253888889
Q3UDE2,0.145611111
Q3UE37,0.47
Q3UEB3,0.746333333
Q3UFY8,0.154
Q3UGR5,0.0775625
Q3UH60,0.865666667
Q3UH68,0.42615
Q3UHB1,0.1529
Q3UHC7,0.409
Q3UHD3,0.2215
Q3UHD6,0.337125
Q3UHJ0,0.148875
Q3UHX2,0.285
Q3UHZ5,0.9237
Q3UI43,0.172
Q3UIA2,0.472
Q3UIJ9,0.975222222
Q3UIR3,0.494571429
Q3UIU2,0.03165
Q3UIZ8,0.291428571
Q3UJB9,0.851416667
Q3UJD6,0.377
Q3ULD5,0.04125
Q3ULF4,0.091
Q3ULJ0,0.0729
Q3UM45,0.11565
Q3UMF0,0.24595
Q3UN02,0.1125
Q3UN90,0.037
Q3UPF5,0.296
Q3UPH1,0.192
Q3UPL0,0.2417
Q3UQ84,0.255833333
Q3UQN2,0.314
Q3URD3,0.123
Q3URE1,0.0954
Q3URS9,0.0463
Q3UTJ2,0.1478
Q3UUG6,0.396
Q3UUI3,0.0916
Q3UV70,0.123357143
Q3UW53,0.268375
Q3UZA1,0.95
Q3V1L4,0.12855
Q3V384,0.092333333
Q3V3R1,0.317
Q3V3R4,0.132428571
Q497V5,0.303
Q499X9,0.082625
Q4ACU6,0.1028
Q4FZC9,0.558375
Q4KML4,0.089571429
Q4KMM3,0.2595
Q4PJX1,0.2305
Q4U4S6,0.698
Q4VA53,0.277285714
Q4VAA2,0.1727
Q4VAE3,0.0366
Q4VBD2,0.26
Q501J2,0.220333333
Q501J6,0.266
Q505D1,0.263833333
Q505F5,0.1926
Q566J8,0.1274
Q569Z5,0.848
Q569Z6,0.698
Q571I9,0.274
Q58A65,0.318888889
Q5BKP2,0.159
Q5DTJ9,0.447611111
Q5DTX6,0.339666667
Q5EBG6,0.1853
Q5EG47,0.1162
Q5F2E7,0.223
Q5F2E8,1.056
Q5FW52,0.119
Q5FW53,0.17255
Q5FWK3,0.1192
Q5GIG6,0.39625
Q5H8C4,0.3578
Q5HZI1,0.191
Q5I043,1.120625
Q5I1X5,0.079
Q5IRJ6,0.036
Q5M8N4,0.0262
Q5NCE8,0.0845
Q5NCF2,0.1335
Q5ND29,0.300583333
Q5RJG7,0.098
Q5RL79,0.2575
Q5SRX1,0.3524
Q5SSL4,0.507
Q5SSW2,1.027666667
Q5SUC9,0.03
Q5SUF2,0.147642857
Q5SUR0,0.07
Q5SVL6,0.601166667
Q5SVR0,0.48125
Q5SW19,0.39515
Q5SWT3,0.096
Q5SWU9,0.2611
Q5SYD0,0.659333333
Q5SYL3,0.1915
Q5U3K5,0.2049
Q5U430,1.1785
Q5U458,0.069
Q5XJY4,0.079142857
Q5XJY5,0.4023
Q5XPI3,0.159714286
Q60520,0.228
Q60575,0.274
Q60590,6.75
Q60596,0.31
Q60597,0.0938
Q60598,0.1436
Q60605,0.249285714
Q60631,0.262
Q60634,0.100285714
Q60649,0.18365
Q60668,0.1167
Q60675,0.0414
Q60676,0.2132
Q60692,0.135
Q60710,0.14295
Q60714,0.17305
Q60715,3.862
Q60716,1.217
Q60737,0.727111111
Q60749,0.3685
Q60759,0.0385
Q60770,0.2665
Q60823,0.306166667
Q60854,0.0989
Q60864,0.1609
Q60865,0.289625
Q60866,0.193875
Q60870,0.059
Q60875,0.526333333
Q60876,0.082
Q60902,0.2117
Q60930,0.035
Q60931,0.0435
Q60932,0.03455
Q60935,0.26075
Q60936,0.14865
Q60960,0.639333333
Q60994,0.04965
Q60996,0.7
Q61001,0.0662
Q61029,0.071333333
Q61033,0.26325
Q61035,0.25845
Q61081,0.405071429
Q61102,0.09
Q61107,0.142666667
Q61129,1.1874
Q61133,0.07475
Q61147,0.97775
Q61151,0.155
Q61160,0.1121875
Q61165,0.1545
Q61166,0.2322
