"","x"
"2005",9149
"2006",9152
"2007",9154
"2008",9155
"2009",9158
"2010",9160
"2011",9162
"2012",9164
"2013",9165
"2014",9167
"2015",9170
"2016",9171
"2017",9172
"2018",9175
"2019",9176
"2020",9178
"2021",9179
"2022",9182
"2023",9185
"2024",9187
"2025",9189
"2026",9194
"2027",9197
"2028",9198
"2029",9200
"2030",9202
"2031",9205
"2032",9206
"2033",9212
"2034",9215
"2035",9218
"2036",9220
"2037",9222
"2038",9228
"2039",9229
"2040",9230
"2041",9231
"2042",9238
"2043",9243
"2044",9246
"2045",9255
"2046",9266
"2047",9274
"2048",9278
"2049",9280
"2050",9282
"2051",9283
"2052",9310
"2053",9313
"2054",9316
"2055",9317
"2056",9318
"2057",9319
"2058",9320
"2059",9326
"2060",9327
"2061",9331
"2062",9333
"2063",9338
"2064",9351
"2065",9353
"2066",9354
"2067",9358
"2068",9361
"2069",9363
"2070",9368
"2071",9369
"2072",9373
"2073",9378
"2074",9379
"2075",9388
"2076",9389
"2077",9391
"2078",9393
"2079",9394
"2080",9396
"2081",9397
"2082",9399
"2083",9400
"2084",9401
"2085",9403
"2086",9406
"2087",9407
"2088",9408
"2089",9410
"2090",9411
"2091",9412
"2092",9413
"2093",9416
"2094",9417
"2095",9419
"2096",9427
"2097",9433
"2098",9436
"2099",9437
"2100",9438
"2101",9439
"2102",9452
"2103",9453
"2104",9454
"2105",9455
"2106",9459
"2107",9463
"2108",9467
"2109",9468
"2110",9470
"2111",9471
"2112",9472
"2113",9477
"2114",9484
"2115",9489
"2116",9500
"2117",9502
"2118",9509
"2119",9511
"2120",9518
"2121",9519
"2122",9522
"2123",9528
"2124",9531
"2125",9540
"2126",9550
"2127",9574
"2128",9575
"2129",9588
"2130",9590
"2131",9597
"2132",9599
"2133",9601
"2134",9604
"2135",9610
"2136",9612
"2137",9616
"2138",9619
"2139",9632
"2140",9635
"2141",9639
"2142",9640
"2143",9645
"2144",9648
"2145",9650
"2146",9651
"2147",9653
"2148",9656
"2149",9657
"2150",9663
"2151",9665
"2152",9666
"2153",9667
"2154",9668
"2155",9670
"2156",9671
"2157",9675
"2158",9678
"2159",9680
"2160",9682
"2161",9685
"2162",9690
"2163",9696
"2164",9699
"2165",9711
"2166",9712
"2167",9714
"2168",9721
"2169",9723
"2170",9738
"2171",9740
"2172",9750
"2173",9769
"2174",9774
"2175",9775
"2176",9778
"2177",9780
"2178",9781
"2179",9782
"2180",9784
"2181",9786
"2182",9788
"2183",9789
