UniProt,median.K
Q61656,0.96605
Q61699,0.31395
Q61702,1.4551
Q61703,0.7899
Q61704,1.1602
Q61730,0.8368
Q61733,0.1572
Q61738,0.16525
Q61739,0.214055556
Q61743,0.422666667
Q61749,0.146
Q61768,0.28835
Q61830,0.28935
Q61838,0.4609
Q61879,0.22
Q61937,0.1445
Q61941,0.0377
Q61990,0.2924
Q62000,0.149166667
Q62009,0.1748
Q62048,0.2635
Q62059,0.028
Q62077,0.102
Q62084,0.17
Q62086,0.234
Q62087,0.134
Q62147,0.147333333
Q62165,0.13745
Q62186,0.144333333
Q62188,0.2094
Q62219,0.127666667
Q62234,0.08695
Q62261,0.23255
Q62318,0.1863125
Q62348,0.1958125
Q62351,0.336142857
Q62376,0.203333333
Q62393,0.563
Q62407,0.09785
Q62417,0.15775
Q62418,0.361333333
Q62419,0.24575
Q62422,0.246
Q62425,0.0555
Q62426,0.103833333
Q62433,0.2471
Q62446,0.275555556
Q62448,0.221071429
Q62465,0.14645
Q62523,0.1785
Q63810,0.235444444
Q63829,0.340833333
Q63844,0.16165
Q63850,0.319
Q63918,0.1303
Q63932,0.200214286
Q63961,0.087
Q64010,0.172
Q64105,0.08825
Q64133,0.08075
Q64152,0.239666667
Q64191,0.2808
Q64310,0.165055556
Q64314,0.36765
Q64331,0.12
Q64339,0.21
Q64345,0.2186
Q64362,0.5138
Q64378,0.310666667
Q64433,0.0545
Q64436,0.133
Q64442,0.10925
Q64444,0.07
Q64449,0.244416667
Q64462,0.210666667
Q64511,0.1
Q64514,0.1728
Q64516,0.0554
Q64520,0.1005
Q64521,0.10575
Q64669,0.08475
Q64674,0.1566
Q64726,1.91165
Q64727,0.07155
Q64735,0.2105
Q64737,0.09715
Q65CL1,0.11555
Q66GT5,0.1075
Q66JZ4,0.246416667
Q68EF0,0.211875
Q68FD5,0.1389
Q68FL4,1.551
Q68FL6,0.1798
Q69Z99,0.257
Q69ZF3,0.237
Q69ZN7,0.181
Q69ZP3,0.2035
Q69ZR2,0.373055556
Q69ZS7,0.329
Q69ZX8,0.121
Q6A026,0.290833333
Q6A068,0.078
Q6A0A9,0.25715
Q6A0D4,0.16375
Q6DFW4,0.06
Q6GQT9,0.160222222
Q6IR34,0.1895
Q6IRU2,0.2146
Q6IRU5,0.1515625
Q6NSR8,0.10965
Q6NT99,0.0815
Q6NV83,0.6185
Q6NVE9,0.132333333
Q6NZC7,0.578125
Q6NZJ6,0.61945
Q6P069,0.1653
Q6P1B1,0.14805
Q6P1F6,0.06725
Q6P2B1,0.338375
Q6P3A8,0.06085
Q6P3D0,0.238333333
Q6P4S6,0.353
Q6P4T2,0.6919
Q6P549,0.28005
Q6P5E4,0.212722222
Q6P5F9,0.0931
Q6P5H2,0.265777778
Q6P5H6,0.436
Q6P8I4,0.232
Q6P8I6,0.134
Q6P8J7,0.06
Q6P8M1,0.087
Q6P8X1,0.201875
Q6P9N1,0.1325
Q6P9R2,0.111611111
Q6PA06,0.290875
Q6PAM0,0.223
Q6PAV2,0.156666667
Q6PB44,0.2191
Q6PB66,0.1179
Q6PCP5,0.236666667
Q6PD03,0.10685
Q6PD31,0.2375
Q6PDG5,0.219857143
Q6PDH0,5.79
Q6PDI5,0.2485
Q6PDL0,0.185
Q6PDM2,0.15735
Q6PDQ2,0.996666667
Q6PDY2,0.096111111
Q6PEB4,0.3304
Q6PEB6,0.512
Q6PER3,0.2515
Q6PGF7,0.239
Q6PHN9,0.4471
Q6PHZ2,0.13
Q6PIE5,0.2986875
Q6PIU9,0.27005
Q6QD59,0.295714286
Q6RUT7,0.1835
Q6URW6,0.431857143
Q6WKZ8,0.652
Q6WVG3,0.3185
Q6ZPJ3,0.1579
Q6ZPS2,0.141
Q6ZPZ3,0.245
Q6ZQ38,0.1176
Q6ZQ73,0.1903
Q6ZQB6,0.2095
Q6ZQI3,0.11645
Q6ZQK5,0.707
Q6ZWN5,0.10405
Q6ZWQ0,0.107
Q6ZWR6,0.191857143
Q6ZWU9,0.11725
Q6ZWV3,0.164
Q6ZWV7,0.134142857
Q6ZWX6,0.2906
Q6ZWY3,0.1667
Q6ZWZ2,1.6215
Q70KF4,0.37255
Q71FD7,0.27115
Q71LX4,0.049722222
Q71RI9,0.06065
Q76LL6,0.4285
Q76MZ3,0.1859
