"","x"
"1711",11338
"1712",11339
"1713",11342
"1714",11358
"1715",11359
"1716",11361
"1717",11368
"1718",11370
"1719",11373
"1720",11386
"1721",11400
"1722",11427
"1723",11434
"1724",11450
"1725",11451
"1726",11452
"1727",11465
"1728",11472
"1729",11479
"1730",11481
"1731",11483
"1732",11486
"1733",11488
"1734",11490
"1735",11501
"1736",11524
"1737",11533
"1738",11537
"1739",11538
"1740",11539
"1741",11546
"1742",11547
"1743",11562
"1744",11565
"1745",11569
"1746",11587
"1747",11609
"1748",11610
"1749",11612
"1750",11625
"1751",11626
"1752",11629
"1753",11632
"1754",11633
"1755",11634
"1756",11637
"1757",11638
"1758",11640
"1759",11641
"1760",11648
"1761",11651
"1762",11659
"1763",11661
"1764",11665
"1765",11673
"1766",11676
"1767",11682
"1768",11683
"1769",11687
"1770",11688
"1771",11689
"1772",11692
"1773",11699
"1774",11716
"1775",11718
"1776",11719
"1777",11723
"1778",11727
"1779",11728
"1780",11730
"1781",11752
"1782",11753
"1783",11755
"1784",11759
"1785",11766
"1786",11768
"1787",11769
"1788",11773
"1789",11775
"1790",11779
"1791",11780
"1792",11781
"1793",11792
"1794",11799
"1795",11801
"1796",11810
"1797",11821
"1798",11857
"1799",11862
"1800",11863
"1801",11866
"1802",11877
"1803",11878
"1804",11880
"1805",11881
"1806",11882
"1807",11884
"1808",11885
"1809",11893
"1810",11895
"1811",11911
"1812",11924
"1813",11926
"1814",11928
"1815",11945
"1816",11947
"1817",11972
"1818",11983
"1819",11986
"1820",11995
"1821",12008
"1822",12011
"1823",12012
"1824",12017
"1825",12058
"1826",12075
"1827",12092
"1828",12117
"1829",12120
"1830",12135
"1831",12139
"1832",12149
"1833",12155
"1834",12172
"1835",12174
"1836",12178
"1837",12186
"1838",12187
"1839",12190
"1840",12191
"1841",12192
"1842",12196
"1843",12199
"1844",12201
"1845",12209
"1846",12210
"1847",12222
"1848",12225
"1849",12236
"1850",12237
"1851",12239
"1852",12241
"1853",12242
"1854",12243
"1855",12246
"1856",12248
"1857",12255
"1858",12257
"1859",12263
"1860",12264
"1861",12265
"1862",12266
"1863",12268
"1864",12272
"1865",12273
"1866",12278
"1867",12280
"1868",12283
"1869",12284
"1870",12288
"1871",12290
"1872",12291
"1873",12292
"1874",12295
"1875",12298
"1876",12300
"1877",12303
"1878",12306
"1879",12308
"1880",12311
"1881",12313
"1882",12316
"1883",12317
"1884",12319
"1885",12320
"1886",12322
"1887",12323
"1888",12324
"1889",12325
"1890",12327
"1891",12333
"1892",12334
"1893",12335
"1894",12337
"1895",12338
"1896",12339
"1897",12340
"1898",12341
"1899",12342
"1900",12344
"1901",12346
"1902",12347
"1903",12360
"1904",12372
"1905",12389
"1906",12403
"1907",12423
"1908",12434
"1909",12438
"1910",12445
"1911",12457
"1912",12499
"1913",12500
"1914",12501
"1915",12503
"1916",12507
"1917",12522
"1918",12523
"1919",12526
"1920",12527
"1921",12531
"1922",12533
"1923",12541
"1924",12546
"1925",12559
"1926",12566
"1927",12574
"1928",12576
"1929",12581
"1930",12582
"1931",12583
"1932",12584
"1933",12589
"1934",12600
"1935",12604
"1936",12607
"1937",12608
"1938",12610
"1939",12624
"1940",12627
"1941",12628
"1942",12629
"1943",12635
"1944",12646
"1945",12649
"1946",12651
"1947",12652
"1948",12653
"1949",12654
"1950",12656
"1951",12657
"1952",12696
"1953",12741
"1954",12776
"1955",12777
"1956",12778
"1957",12780
"1958",12798
"1959",12804
"1960",12805
"1961",12806
"1962",12809
"1963",12811
"1964",12813
"1965",12817
"1966",12820
"1967",12821
"1968",12822
"1969",12823
"1970",12829
"1971",12832
"1972",12834
"1973",12843
"1974",12844
"1975",12848
"1976",12855
"1977",12861
"1978",12862
"1979",12867
"1980",12868
"1981",12869
"1982",12870
"1983",12876
"1984",12898
"1985",12911
"1986",12937
"1987",12965
"1988",12975
"1989",12988
"1990",12989
"1991",13017
"1992",13021
"1993",13023
"1994",13027
"1995",13033
"1996",13039
"1997",13042
"1998",13043
"1999",13068
"2000",13077
"2001",13080
"2002",13083
"2003",13093
"2004",13095
"2005",13097
"2006",13101
"2007",13102
"2008",13109
"2009",13113
"2010",13117
"2011",13118
"2012",13122
"2013",13124
"2014",13125
"2015",13128
"2016",13129
"2017",13131
"2018",13132
"2019",13135
"2020",13137
"2021",13138
"2022",13142
"2023",13150
"2024",13176
"2025",13188
"2026",13189
"2027",13190
"2028",13194
"2029",13216
"2030",13248
"2031",13251
"2032",13253
"2033",13288
"2034",13289
"2035",13354
"2036",13355
"2037",13356
"2038",13357
"2039",13358
"2040",13364
"2041",13371
"2042",13374
"2043",13375
"2044",13376
"2045",13377
"2046",13384
"2047",13389
"2048",13391
"2049",13410
"2050",13439
"2051",13458
"2052",13459
"2053",13463
"2054",13466
"2055",13468
"2056",13469
"2057",13477
"2058",13479
"2059",13480
"2060",13481
"2061",13485
"2062",13488
"2063",13489
"2064",13492
"2065",13500
"2066",13506
"2067",13507
"2068",13513
"2069",13515
"2070",13516
"2071",13517
"2072",13520
"2073",13521
"2074",13522
"2075",13525
"2076",13528
"2077",13529
"2078",13534
"2079",13538
"2080",13546
"2081",13547
"2082",13549
"2083",13551
"2084",13560
"2085",13573
"2086",13576
"2087",13584
"2088",13586
"2089",13610
"2090",13612
"2091",13617
"2092",13627
"2093",13632
"2094",13633
"2095",13636
"2096",13637
"2097",13639
"2098",13641
"2099",13643
"2100",13649
"2101",13652
"2102",13654
"2103",13655
"2104",13659
"2105",13662
"2106",13665
"2107",13668
"2108",13669
"2109",13670
"2110",13671
"2111",13672
"2112",13676
"2113",13683
"2114",13685
"2115",13686
"2116",13688
"2117",13689
"2118",13694
"2119",13695
"2120",13706
"2121",13710
"2122",13711
"2123",13714
"2124",13719
"2125",13730
"2126",13731
"2127",13738
"2128",13750
"2129",13768
"2130",13780
"2131",13806
"2132",13812
"2133",13814
"2134",13825
"2135",13840
"2136",13841
"2137",13845
"2138",13849
"2139",13850
"2140",13851
"2141",13854
"2142",13855
"2143",13870
"2144",13877
"2145",13878
"2146",13879
"2147",13881
"2148",13887
"2149",13888
"2150",13889
"2151",13890
"2152",13891
"2153",13895
"2154",13896
"2155",13898
"2156",13900
"2157",13901
"2158",13905
"2159",13907
"2160",13908
"2161",13909
"2162",13911
"2163",13917
"2164",13919
"2165",13922
"2166",13924
