UniProt,median.K
Q4VAE3,0.118481
Q501J2,0.365918
Q505D1,0.200391
Q505D7,0.055249
Q505F5,0.2160155
Q571I9,0.249707
Q58A65,0.24873
Q5BKP2,1.243359
Q5DTJ9,0.4445315
Q5EBG6,0.233838
Q5F285,0.048169
Q5FW52,0.127393
Q5FW53,0.163037
Q5FWK3,0.285107
Q5H8C4,0.087476
Q5IRJ6,0.058667
Q5M8N4,0.04707
Q5NBX1,0.062817
Q5ND29,0.778516
Q5ND52,0.439404
Q5RKZ7,0.041211
Q5SRX1,0.41377
Q5SSK3,0.1829345
Q5SSW2,0.3976565
Q5SUC9,0.036053
Q5SUE8,0.58125
Q5SUF2,0.418164
Q5SW19,0.5807615
Q5SWU9,0.3911255
Q5U458,0.0839965
Q5XJY4,0.092786
Q5XJY5,0.2992675
Q5XPI3,0.0677005
Q60597,0.082959
Q60605,0.252393
Q60634,63.727246
Q60649,0.273633
Q60668,0.134717
Q60675,0.038434
Q60676,0.142102
Q60710,0.143018
Q60714,0.1372805
Q60759,0.0573545
Q60823,0.270459
Q60854,0.131665
Q60864,0.139111
Q60865,0.401074
Q60866,0.121533
Q60870,0.05708
Q60875,0.237988
Q60902,0.2089355
Q60930,0.046338
Q60931,0.0475285
Q60932,0.039532
Q60936,0.189893
Q60960,0.469922
Q60994,0.069653
Q60996,0.426465
Q61001,0.057812
Q61035,0.308301
Q61081,0.377637
Q61102,0.204785
Q61129,0.720898
Q61133,0.089185
Q61147,0.792188
Q61160,0.1042605
Q61166,0.4118165
Q61171,0.105054
Q61187,0.371289
Q61191,0.170605
Q61207,0.3625
Q61233,0.1875735
Q61234,0.1064575
Q61235,0.194531
Q61239,0.183179
Q61247,1.452344
Q61249,0.232373
Q61292,0.054028
Q61316,0.16084
Q61334,0.116162
Q61387,0.068066
Q61398,1.366406
Q61425,0.03468
Q61543,0.784375
Q61553,0.228711
Q61554,0.071606
Q61578,0.0539675
Q61586,0.299023
Q61595,0.435742
Q61598,0.145581
Q61599,0.228223
Q61656,1.276563
Q61699,0.241162
Q61702,0.473828
Q61703,0.592969
Q61704,1.034375
Q61733,0.158154
Q61738,0.136182
Q61739,0.102368
Q61768,0.312695
Q61792,0.140332
Q61830,0.3145265
Q61838,0.420361
Q61879,0.130078
Q61937,0.194531
Q61941,0.0278445
Q61990,0.145947
Q62000,0.111035
Q62009,0.322461
Q62048,0.2870605
Q62165,0.07002
Q62167,0.158887
Q62219,0.131787
Q62234,0.0834475
Q62261,0.180676
Q62318,0.520215
Q62348,0.200879
Q62351,0.26875
Q62384,0.827344
Q62407,0.092969
Q62417,0.148206
Q62418,0.191968
Q62422,0.7123535
Q62425,0.050946
Q62426,0.114697
Q62433,0.25459
Q62446,0.3385745
Q62448,0.3500485
Q62465,0.209912
Q62523,0.193311
Q63810,0.196973
Q63844,0.219128
Q63850,0.219922
Q63918,0.106519
Q63961,2.690625
Q64010,0.19563
Q64105,0.091138
Q64133,0.050916
Q64152,0.6305665
Q64310,0.199902
Q64378,0.7311525
Q64433,0.040494
Q64442,0.071576
Q64471,0.117749
Q64514,0.164502
Q64516,0.045728
Q64520,0.1230895
Q64521,0.08949
Q64522,0.03407
Q64669,0.0565615
Q64674,0.253613
Q64727,0.0614135
Q64737,0.091626
Q65CL1,0.150586
Q66GT5,0.062939
Q66JZ4,0.218945
Q68EF0,0.208691
Q68FD5,0.155103
Q68FH4,0.100415
Q68FL6,0.2335935
Q69ZP3,0.158398
Q69ZR2,0.377148
Q69ZS7,0.246045
Q6A0A9,0.341016
Q6A0D4,0.307324
Q6GYP7,0.173169
Q6IRU2,0.308789
Q6IRU5,0.1745115
Q6NSR8,0.0760315
Q6NVE9,0.099683
Q6NZC7,2.708081
Q6NZJ6,0.3930175
Q6P069,0.1240355
Q6P1B1,0.166455
Q6P1F6,0.109326
Q6P2B1,0.2924315
Q6P3A8,0.050763
Q6P4T2,0.627148
Q6P5D8,0.222363
Q6P5E4,0.1695065
Q6P5F9,0.1028565
Q6P5H2,1.901562
Q6P6M7,7.3
Q6P8J7,0.062634
Q6P8M1,0.157422
Q6P8X1,0.200879
Q6P9Q6,0.794141
Q6P9R2,0.1061525
Q6PAV2,0.234326
Q6PB66,0.119031
Q6PD03,0.1270875
Q6PD26,0.117505
Q6PDH0,0.207715
Q6PDI5,0.306836
Q6PDY2,0.086133
Q6PE15,0.0548525
Q6PHN9,0.172803
Q6PHZ2,0.125439
Q6QD59,0.088818
Q6RUT7,0.165723
Q6URW6,0.1892215
Q6Y7W8,0.913281
Q6ZPJ3,0.375195
Q6ZPR5,0.161694
Q6ZPZ3,0.351758
Q6ZQ08,0.28291
Q6ZQ38,0.146191
Q6ZQ73,0.1886715
Q6ZQB6,0.200391
Q6ZQK5,0.250928
Q6ZWN5,0.1378905
Q6ZWV3,0.178296
Q6ZWV7,0.071484
Q6ZWX6,0.209668
Q6ZWY3,0.124097
Q70IV5,0.719922
Q70KF4,0.335156
Q71FD7,0.218091
Q71LX4,0.041577
