UniProt,median.K
Q8BGB8,0.068677
Q8BGC4,0.0481995
Q8BGD9,0.183789
Q8BGH2,0.023404
Q8BGK2,0.130078
Q8BGP6,0.038403
Q8BGQ7,0.303906
Q8BGX2,0.048108
Q8BGY7,0.0642515
Q8BH04,0.279126
Q8BH35,1.686719
Q8BH58,0.148877
Q8BH59,0.030835
Q8BH61,0.156934
Q8BH64,0.093091
Q8BH79,0.117505
Q8BH86,0.0416075
Q8BH95,0.02789
Q8BHC4,0.057904
Q8BHE8,0.056958
Q8BHL8,0.149365
Q8BHN3,0.133435
Q8BI84,0.357617
Q8BIF0,0.409131
Q8BIJ6,0.042554
Q8BIK4,0.368359
Q8BIW1,0.203076
Q8BJ03,0.100354
Q8BJ71,0.066846
Q8BJS4,0.383008
Q8BJW6,0.208936
Q8BJY1,0.109692
Q8BK03,0.258496
Q8BK30,0.034467
Q8BK63,0.339063
Q8BK64,3.687085
Q8BK72,0.146069
Q8BKC5,0.279248
Q8BKY8,0.2560545
Q8BKZ9,0.035382
Q8BL03,0.08186
Q8BL65,0.029919
Q8BL66,0.15498
Q8BLF1,0.111829
Q8BLR9,0.041577
Q8BLY2,127.3
Q8BMA6,0.314404
Q8BMF3,0.042187
Q8BMF4,0.029431
Q8BMJ2,0.14314
Q8BMK4,0.095532
Q8BMP6,0.217969
Q8BMS1,0.0335515
Q8BMS4,0.051343
Q8BP40,0.036145
Q8BP47,0.236035
Q8BP67,0.1168945
Q8BPB5,0.399609
Q8BPE4,0.017468
Q8BPM0,0.53584
Q8BQZ4,0.1360595
Q8BRF7,0.2301755
Q8BRK8,0.325391
Q8BRT1,0.2375
Q8BSF4,0.176831
Q8BSY0,0.1029785
Q8BTJ4,0.336133
Q8BTM8,0.1110965
Q8BTX9,0.052136
Q8BTY1,0.0651065
Q8BU30,0.18623
Q8BU33,0.198926
Q8BU85,0.325879
Q8BUE4,0.118726
Q8BUK6,0.288037
Q8BUV3,2.409375
Q8BUY5,0.0548825
Q8BVA4,0.281812
Q8BVA5,0.122021
Q8BVE3,0.553906
Q8BVI4,0.061902
Q8BVU5,0.225293
Q8BW75,0.050122
Q8BWA5,11.3
Q8BWB1,0.097119
Q8BWF0,0.0286225
Q8BWM0,0.0648315
Q8BWT1,0.029736
Q8BWY3,0.318066
Q8BWZ3,0.339551
Q8BX02,0.3422365
Q8BX70,0.198193
Q8BXK9,0.228711
Q8BXL7,0.276074
Q8BY87,1.214795
Q8BYJ6,0.368359
Q8BYL4,0.09895
Q8BYM8,0.023663
Q8BZ52,0.363477
Q8BZA9,0.198437
Q8BZF8,0.103955
Q8BZJ7,0.171826
Q8BZW8,0.112378
Q8C052,0.162488
Q8C0C7,0.107129
Q8C0I1,0.136426
Q8C0K5,0.162305
Q8C0L9,0.6046875
Q8C0Z1,0.296582
Q8C129,0.160779
Q8C166,0.142163
Q8C1A5,0.108594
Q8C1B7,0.13075
Q8C3X2,0.053723
Q8C3X4,0.0574465
Q8C3X8,127.3
Q8C5H8,0.066479
Q8C5Q4,0.647656
Q8C6I2,0.228223
Q8C6K9,0.025739
Q8C7H1,0.05531
Q8C7R4,0.177197
Q8C7X2,0.1421325
Q8C878,0.147046
Q8C8R3,0.207227
Q8CAK1,0.031873
Q8CAQ8,0.032727
Q8CBY8,0.17085
Q8CC27,0.160352
Q8CC35,0.091626
Q8CC86,0.064526
Q8CC88,0.062512
Q8CCK0,0.034863
Q8CEE7,0.046948
Q8CEI1,0.072217
Q8CG76,0.063306
Q8CGA0,0.088208
Q8CGB6,0.191602
Q8CGC7,0.151196
Q8CGK3,0.05354
Q8CGY6,0.366406
Q8CGY8,0.3
Q8CHP8,0.073865
Q8CHS7,0.125317
Q8CHT0,0.0348635
Q8CI32,0.1775635
Q8CI51,0.126294
Q8CI59,0.357617
Q8CI78,0.107495
Q8CI94,0.1067325
Q8CI95,0.134961
Q8CIB5,0.130261
Q8CIE6,0.2400635
Q8CIG8,0.126416
Q8CIM3,0.051343
Q8CIN4,0.1790285
Q8CJ19,0.237012
Q8CJ53,0.188672
Q8CJG0,0.055814
Q8JZN5,0.03761
Q8JZN7,0.1781735
Q8JZQ2,0.057507
Q8JZQ9,0.184277
Q8JZS9,0.053662
Q8JZU0,0.041882
Q8K010,0.142651
Q8K0D5,0.1776855
Q8K0E8,0.444531
Q8K0L0,0.371289
Q8K0L9,1.397656
Q8K0U4,0.09126
Q8K0Z7,0.1170165
Q8K157,0.090649
Q8K182,0.7716795
Q8K183,0.083325
Q8K199,0.05824
Q8K1B8,0.299512
Q8K1J6,0.128857
Q8K1M6,0.0940675
Q8K1N1,0.075146
Q8K1R3,0.0571105
Q8K1Z0,0.051953
Q8K215,0.0535705
Q8K297,0.28584
Q8K2B3,0.0460635
Q8K2C6,0.041638
Q8K2C9,0.252637
Q8K2M0,0.062695
Q8K2Y7,0.082349
Q8K310,0.277051
Q8K354,0.089368
Q8K370,0.0363285
Q8K3A0,0.035962
Q8K3C3,0.100232
Q8K3H0,0.076245
Q8K3J1,0.0455445
