UniProt,median.K
Q6GYP7,0.1428
Q6IR34,0.23575
Q6IRU2,0.1799
Q6IRU5,0.582083333
Q6NSR8,0.37695
Q6NT99,0.679
Q6NVE8,0.1786
Q6NVE9,0.1093
Q6NZC7,15.9395
Q6NZJ6,0.425
Q6P069,0.154444444
Q6P1B1,0.18185
Q6P2B1,0.248142857
Q6P3A8,0.0658
Q6P4T2,0.37205
Q6P542,0.081
Q6P549,0.422642857
Q6P5D8,0.3875
Q6P5E4,0.16225
Q6P5F9,0.136714286
Q6P5H2,0.86045
Q6P5H6,0.606875
Q6P8I6,0.191
Q6P8J7,0.05445
Q6P8M1,0.072444444
Q6P8X1,0.137
Q6P9N1,0.098166667
Q6P9R2,0.0788
Q6P9Z1,0.501666667
Q6PAM0,0.0635
Q6PAR5,0.17225
Q6PAV2,0.132428571
Q6PB44,0.64275
Q6PB66,0.12245
Q6PCP5,0.168666667
Q6PD03,0.1156
Q6PD26,0.119
Q6PD31,0.4687
Q6PDG5,0.27725
Q6PDH0,1.06735
Q6PDI5,0.2876
Q6PDL0,0.207166667
Q6PDN3,0.12505
Q6PDQ2,0.385
Q6PDY2,0.069
Q6PE01,0.3905
Q6PEB6,0.200666667
Q6PER3,0.1745
Q6PFD9,0.183571429
Q6PGC1,0.274
