"","x"
"1552",5332
"1553",5337
"1554",5341
"1555",5356
"1556",5359
"1557",5360
"1558",5364
"1559",5366
"1560",5369
"1561",5372
"1562",5373
"1563",5374
"1564",5377
"1565",5378
"1566",5380
"1567",5381
"1568",5382
"1569",5384
"1570",5387
"1571",5388
"1572",5390
"1573",5391
"1574",5393
"1575",5394
"1576",5396
"1577",5397
"1578",5398
"1579",5403
"1580",5407
"1581",5408
"1582",5409
"1583",5413
"1584",5419
"1585",5423
"1586",5424
"1587",5425
"1588",5430
"1589",5431
"1590",5432
"1591",5433
"1592",5438
"1593",5439
"1594",5442
"1595",5443
"1596",5444
"1597",5447
"1598",5449
"1599",5451
"1600",5455
"1601",5456
"1602",5458
"1603",5460
"1604",5461
"1605",5462
"1606",5463
"1607",5475
"1608",5480
"1609",5484
"1610",5485
"1611",5488
"1612",5489
"1613",5491
"1614",5492
"1615",5494
"1616",5499
"1617",5501
"1618",5502
"1619",5504
"1620",5525
"1621",5533
"1622",5538
"1623",5541
"1624",5549
"1625",5553
"1626",5555
"1627",5568
"1628",5570
"1629",5571
"1630",5572
"1631",5577
"1632",5581
"1633",5591
"1634",5592
"1635",5597
"1636",5602
"1637",5625
"1638",5628
"1639",5629
"1640",5631
"1641",5632
"1642",5633
"1643",5639
"1644",5640
"1645",5641
"1646",5643
"1647",5646
"1648",5648
"1649",5650
"1650",5657
"1651",5660
"1652",5665
"1653",5667
"1654",5676
"1655",5680
"1656",5682
"1657",5695
"1658",5700
"1659",5701
"1660",5702
"1661",5704
"1662",5711
"1663",5713
"1664",5714
"1665",5716
"1666",5717
"1667",5718
"1668",5719
"1669",5722
"1670",5725
"1671",5729
"1672",5737
"1673",5756
"1674",5761
"1675",5762
"1676",5763
"1677",5764
"1678",5765
"1679",5766
"1680",5767
"1681",5768
"1682",5769
"1683",5770
"1684",5771
"1685",5773
"1686",5777
"1687",5778
"1688",5779
"1689",5780
"1690",5783
"1691",5784
"1692",5786
"1693",5787
"1694",5788
"1695",5789
"1696",5791
"1697",5792
"1698",5793
"1699",5794
"1700",5795
"1701",5796
"1702",5797
"1703",5800
"1704",5801
"1705",5803
"1706",5806
"1707",5807
"1708",5808
"1709",5813
"1710",5816
"1711",5818
"1712",5820
"1713",5821
"1714",5822
"1715",5832
"1716",5834
"1717",5835
"1718",5843
"1719",5846
"1720",5847
"1721",5851
"1722",5854
"1723",5857
"1724",5871
"1725",5872
"1726",5881
"1727",5882
"1728",5885
"1729",5886
"1730",5887
"1731",5889
"1732",5890
"1733",5892
"1734",5894
"1735",5895
"1736",5897
"1737",5898
"1738",5900
"1739",5901
"1740",5902
"1741",5905
"1742",5906
"1743",5911
"1744",5913
"1745",5924
"1746",5932
"1747",5938
"1748",5944
"1749",5945
"1750",5947
"1751",5951
"1752",5954
"1753",5955
"1754",5957
"1755",5958
"1756",5959
"1757",5960
"1758",5961
"1759",5962
"1760",5963
"1761",5964
"1762",5965
"1763",5970
"1764",5971
"1765",5975
"1766",5976
"1767",5978
"1768",5979
"1769",5982
"1770",5985
"1771",5986
"1772",5988
